Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,OH,Lake County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39085,"(41.693101, -81.233517)"
2014,OH,Lawrence County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,98.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39087,"(38.59529, -82.540462)"
2014,OH,Licking County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39089,"(40.086685, -82.478495)"
2014,OH,Logan County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,110.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39091,"(40.385091, -83.766047)"
2014,OH,Lorain County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39093,"(41.296642, -82.146581)"
2014,OH,Lucas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39095,"(41.618632, -83.649038)"
2014,OH,Madison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39097,"(39.889484, -83.40139)"
2014,OH,Mahoning County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39099,"(41.011136, -80.774977)"
2014,OH,Marion County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39101,"(40.587688, -83.162187)"
2014,OH,Medina County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39103,"(41.116072, -81.893266)"
2014,OH,Meigs County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,92.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39105,"(39.079712, -82.027799)"
2014,OH,Mercer County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39107,"(40.539938, -84.619301)"
2014,OH,Miami County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39109,"(40.047853, -84.222815)"
2014,OH,Monroe County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39111,"(39.720821, -81.082277)"
2014,OH,Montgomery County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39113,"(39.752791, -84.286552)"
2014,OH,Morgan County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39115,"(39.619736, -81.851531)"
2014,OH,Morrow County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39117,"(40.52456, -82.791447)"
2014,OH,Muskingum County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39119,"(39.960889, -81.942732)"
2014,OH,Noble County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39121,"(39.760189, -81.453003)"
2014,OH,Ottawa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39123,"(41.531922, -83.164267)"
2014,OH,Paulding County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39125,"(41.114876, -84.570234)"
2014,OH,Perry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39127,"(39.733707, -82.232647)"
2014,OH,Pickaway County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39129,"(39.633151, -83.022264)"
2014,OH,Pike County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39131,"(39.073023, -83.065052)"
2014,OH,Portage County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,58.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39133,"(41.16481, -81.19136)"
2014,OH,Preble County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39135,"(39.740533, -84.643387)"
2014,OH,Putnam County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39137,"(41.018451, -84.120927)"
2014,OH,Richland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39139,"(40.776146, -82.532488)"
2014,OH,Ross County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39141,"(39.330726, -83.057815)"
2014,OH,Sandusky County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39143,"(41.35298, -83.139099)"
2014,OH,Scioto County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39145,"(38.801553, -82.997835)"
2014,OH,Seneca County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39147,"(41.119125, -83.125411)"
2014,OH,Shelby County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39149,"(40.325602, -84.201325)"
2014,OH,Stark County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39151,"(40.811994, -81.355933)"
2014,OH,Summit County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39153,"(41.12406, -81.521628)"
2014,OH,Trumbull County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39155,"(41.313219, -80.762687)"
2014,OH,Tuscarawas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39157,"(40.437581, -81.468318)"
2014,OH,Union County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39159,"(40.297494, -83.368)"
2014,OH,Van Wert County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39161,"(40.85374, -84.574268)"
2014,OH,Vinton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39163,"(39.246591, -82.483994)"
2014,OH,Warren County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39165,"(39.425185, -84.164241)"
2014,OH,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39167,"(39.4534, -81.498018)"
2014,OH,Wayne County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39169,"(40.829189, -81.882258)"
2014,OH,Williams County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39171,"(41.561314, -84.576723)"
2014,OH,Wood County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39173,"(41.359818, -83.615632)"
2014,OH,Wyandot County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,90.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,39175,"(40.838085, -83.298729)"
2014,OH,Adams County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,95.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39001,"(38.841403, -83.47608)"
2014,OH,Allen County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39003,"(40.769007, -84.098353)"
2014,OH,Ashland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39005,"(40.844675, -82.265621)"
2014,OH,Ashtabula County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39007,"(41.708445, -80.749937)"
2014,OH,Athens County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39009,"(39.330731, -82.041242)"
2014,OH,Auglaize County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39011,"(40.560275, -84.214085)"
2014,OH,Belmont County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39013,"(40.007944, -80.98579)"
2014,OH,Brown County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,104.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39015,"(38.927648, -83.866258)"
2014,OH,Butler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39017,"(39.437757, -84.569068)"
2014,OH,Carroll County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39019,"(40.575778, -81.08486)"
2014,OH,Champaign County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39021,"(40.13503, -83.764396)"
2014,OH,Clark County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39023,"(39.91287, -83.783526)"
2014,OH,Clermont County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39025,"(39.042129, -84.148752)"
2014,OH,Clinton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,100,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39027,"(39.412608, -83.806785)"
2014,OH,Columbiana County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39029,"(40.766527, -80.776651)"
2014,OH,Coshocton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39031,"(40.295944, -81.913011)"
2014,OH,Crawford County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,94.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39033,"(40.848923, -82.914708)"
2014,OH,Cuyahoga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39035,"(41.424287, -81.651398)"
2014,OH,Darke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39037,"(40.132747, -84.610763)"
2014,OH,Defiance County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39039,"(41.322045, -84.48094)"
2014,OH,Delaware County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39041,"(40.27916, -83.002617)"
2014,OH,Erie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39043,"(41.354722, -82.601318)"
2014,OH,Fairfield County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39045,"(39.743864, -82.629437)"
2014,OH,Fayette County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39047,"(39.555608, -83.45545)"
2014,OH,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39049,"(39.96496, -83.009567)"
2014,OH,Fulton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,85.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39051,"(41.600898, -84.12039)"
2014,OH,Gallia County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,101.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39053,"(38.822247, -82.317292)"
2014,OH,Geauga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39055,"(41.49648, -81.171468)"
2014,OH,Greene County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39057,"(39.690989, -83.887151)"
2014,OH,Guernsey County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39059,"(40.045328, -81.490851)"
2014,OH,Hamilton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39061,"(39.19404, -84.538642)"
2014,OH,Hancock County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39063,"(40.99638, -83.660156)"
2014,OH,Hardin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,89.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39065,"(40.655464, -83.656087)"
2014,OH,Harrison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,39067,"(40.288123, -81.085459)"
